city,city_ibge_code,date,state,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_deaths,new_confirmed,new_deaths
Redenção,2311603,2022-06-15,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-14,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-13,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-12,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-11,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-10,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-09,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-08,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-07,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-06,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-05,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-04,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-03,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-02,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-06-01,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-31,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-30,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-29,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-28,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-27,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-26,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-25,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-24,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-23,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-22,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-21,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-20,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-19,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-18,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-17,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-16,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-15,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-14,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-13,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-12,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-11,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-10,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-09,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-08,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-07,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-06,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-05,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-04,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-03,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-02,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-05-01,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-30,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-29,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-28,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-27,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-26,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-25,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-24,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-23,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-22,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-21,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-20,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-19,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-18,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-17,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-16,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-15,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-14,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-13,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-12,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-11,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-10,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-09,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-08,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-07,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-06,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-05,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-04,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-03,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-02,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-04-01,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-31,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-30,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-29,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-28,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-27,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-26,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-25,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-24,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-23,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-22,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-21,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-20,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-19,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-18,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-17,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-16,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-15,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-14,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-13,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-12,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-11,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-10,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-09,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-08,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-07,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-06,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-05,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-04,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-03,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-02,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-03-01,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-28,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-27,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-26,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-25,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-24,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-23,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-22,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-21,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-20,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-19,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-18,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-17,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-16,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-15,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-14,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-13,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-12,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-11,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-10,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-09,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-08,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-07,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-06,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-05,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-04,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-03,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-02,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-02-01,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-31,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-30,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-29,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-28,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-27,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-26,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-25,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-24,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-23,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-22,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-21,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-20,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-19,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-18,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-17,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-16,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-15,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-14,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-13,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-12,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-11,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-10,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-09,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-08,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-07,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-06,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-05,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-04,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-03,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-02,CE,5397,18458.855,103,0,0
Redenção,2311603,2022-01-01,CE,5397,18458.855,103,0,0
São Francisco do Conde,2929206,2022-10-20,BA,5290,13009.05,74,0,0
São Francisco do Conde,2929206,2022-10-19,BA,5290,13009.05,74,0,0
São Francisco do Conde,2929206,2022-10-18,BA,5290,13009.05,74,0,0
São Francisco do Conde,2929206,2022-10-17,BA,5290,13009.05,74,1,0
São Francisco do Conde,2929206,2022-10-16,BA,5289,13006.591,74,0,0
São Francisco do Conde,2929206,2022-10-15,BA,5289,13006.591,74,0,0
São Francisco do Conde,2929206,2022-10-14,BA,5289,13006.591,74,0,0
São Francisco do Conde,2929206,2022-10-13,BA,5289,13006.591,74,1,0
São Francisco do Conde,2929206,2022-10-12,BA,5288,13004.131,74,0,0
São Francisco do Conde,2929206,2022-10-11,BA,5288,13004.131,74,0,0
São Francisco do Conde,2929206,2022-10-10,BA,5288,13004.131,74,20,0
São Francisco do Conde,2929206,2022-10-09,BA,5268,12954.948,74,0,0
São Francisco do Conde,2929206,2022-10-08,BA,5268,12954.948,74,0,0
São Francisco do Conde,2929206,2022-10-07,BA,5268,12954.948,74,0,0
São Francisco do Conde,2929206,2022-10-06,BA,5268,12954.948,74,0,0
São Francisco do Conde,2929206,2022-10-05,BA,5268,12954.948,74,-1,0
São Francisco do Conde,2929206,2022-10-04,BA,5269,12957.407,74,0,0
São Francisco do Conde,2929206,2022-10-03,BA,5269,12957.407,74,0,0
São Francisco do Conde,2929206,2022-10-02,BA,5269,12957.407,74,0,0
São Francisco do Conde,2929206,2022-10-01,BA,5269,12957.407,74,0,0
São Francisco do Conde,2929206,2022-09-30,BA,5269,12957.407,74,1,0
São Francisco do Conde,2929206,2022-09-29,BA,5268,12954.948,74,7,0
São Francisco do Conde,2929206,2022-09-28,BA,5261,12937.734,74,3,0
São Francisco do Conde,2929206,2022-09-27,BA,5258,12930.356,74,4,0
São Francisco do Conde,2929206,2022-09-26,BA,5254,12920.519,74,0,0
São Francisco do Conde,2929206,2022-09-25,BA,5254,12920.519,74,0,0
São Francisco do Conde,2929206,2022-09-24,BA,5254,12920.519,74,0,0
São Francisco do Conde,2929206,2022-09-23,BA,5254,12920.519,74,0,0
São Francisco do Conde,2929206,2022-09-22,BA,5254,12920.519,74,0,0
São Francisco do Conde,2929206,2022-09-21,BA,5254,12920.519,74,0,0
São Francisco do Conde,2929206,2022-09-20,BA,5254,12920.519,74,1,0
São Francisco do Conde,2929206,2022-09-19,BA,5253,12918.06,74,0,0
São Francisco do Conde,2929206,2022-09-18,BA,5253,12918.06,74,0,0
São Francisco do Conde,2929206,2022-09-17,BA,5253,12918.06,74,0,0
São Francisco do Conde,2929206,2022-09-16,BA,5253,12918.06,74,1,0
São Francisco do Conde,2929206,2022-09-15,BA,5252,12915.601,74,2,0
São Francisco do Conde,2929206,2022-09-14,BA,5250,12910.683,74,0,0
São Francisco do Conde,2929206,2022-09-13,BA,5250,12910.683,74,21,0
São Francisco do Conde,2929206,2022-09-12,BA,5229,12859.04,74,0,0
São Francisco do Conde,2929206,2022-09-11,BA,5229,12859.04,74,0,0
São Francisco do Conde,2929206,2022-09-10,BA,5229,12859.04,74,0,0
São Francisco do Conde,2929206,2022-09-09,BA,5229,12859.04,74,13,0
São Francisco do Conde,2929206,2022-09-08,BA,5216,12827.071,74,0,0
São Francisco do Conde,2929206,2022-09-07,BA,5216,12827.071,74,0,0
São Francisco do Conde,2929206,2022-09-06,BA,5216,12827.071,74,5,0
São Francisco do Conde,2929206,2022-09-05,BA,5211,12814.775,74,0,0
São Francisco do Conde,2929206,2022-09-04,BA,5211,12814.775,74,1,0
São Francisco do Conde,2929206,2022-09-03,BA,5210,12812.316,74,0,0
São Francisco do Conde,2929206,2022-09-02,BA,5210,12812.316,74,3,0
São Francisco do Conde,2929206,2022-09-01,BA,5207,12804.938,74,0,0
São Francisco do Conde,2929206,2022-08-31,BA,5207,12804.938,74,0,0
São Francisco do Conde,2929206,2022-08-30,BA,5207,12804.938,74,1,0
São Francisco do Conde,2929206,2022-08-29,BA,5206,12802.479,74,0,0
São Francisco do Conde,2929206,2022-08-28,BA,5206,12802.479,74,0,0
São Francisco do Conde,2929206,2022-08-27,BA,5206,12802.479,74,0,0
São Francisco do Conde,2929206,2022-08-26,BA,5206,12802.479,74,1,0
São Francisco do Conde,2929206,2022-08-25,BA,5205,12800.02,74,1,0
São Francisco do Conde,2929206,2022-08-24,BA,5204,12797.56,74,0,0
São Francisco do Conde,2929206,2022-08-23,BA,5204,12797.56,74,1,0
São Francisco do Conde,2929206,2022-08-22,BA,5203,12795.101,74,0,0
São Francisco do Conde,2929206,2022-08-21,BA,5203,12795.101,74,0,0
São Francisco do Conde,2929206,2022-08-20,BA,5203,12795.101,74,0,0
São Francisco do Conde,2929206,2022-08-19,BA,5203,12795.101,74,1,0
São Francisco do Conde,2929206,2022-08-18,BA,5202,12792.642,74,0,0
São Francisco do Conde,2929206,2022-08-17,BA,5202,12792.642,74,5,0
São Francisco do Conde,2929206,2022-08-16,BA,5197,12780.346,74,0,0
São Francisco do Conde,2929206,2022-08-15,BA,5197,12780.346,74,0,0
São Francisco do Conde,2929206,2022-08-14,BA,5197,12780.346,74,1,0
São Francisco do Conde,2929206,2022-08-13,BA,5196,12777.887,74,1,0
São Francisco do Conde,2929206,2022-08-12,BA,5195,12775.428,74,0,0
São Francisco do Conde,2929206,2022-08-11,BA,5195,12775.428,74,0,0
São Francisco do Conde,2929206,2022-08-10,BA,5195,12775.428,74,1,0
São Francisco do Conde,2929206,2022-08-09,BA,5194,12772.969,74,1,0
São Francisco do Conde,2929206,2022-08-08,BA,5193,12770.51,74,0,0
São Francisco do Conde,2929206,2022-08-07,BA,5193,12770.51,74,0,0
São Francisco do Conde,2929206,2022-08-06,BA,5193,12770.51,74,0,0
São Francisco do Conde,2929206,2022-08-05,BA,5193,12770.51,74,1,0
São Francisco do Conde,2929206,2022-08-04,BA,5192,12768.05,74,21,0
São Francisco do Conde,2929206,2022-08-03,BA,5171,12716.408,74,1,0
São Francisco do Conde,2929206,2022-08-02,BA,5170,12713.948,74,1,0
São Francisco do Conde,2929206,2022-08-01,BA,5169,12711.489,74,0,0
São Francisco do Conde,2929206,2022-07-31,BA,5169,12711.489,74,0,0
São Francisco do Conde,2929206,2022-07-30,BA,5169,12711.489,74,0,0
São Francisco do Conde,2929206,2022-07-29,BA,5169,12711.489,74,0,0
São Francisco do Conde,2929206,2022-07-28,BA,5169,12711.489,74,0,0
São Francisco do Conde,2929206,2022-07-27,BA,5169,12711.489,74,10,0
São Francisco do Conde,2929206,2022-07-26,BA,5159,12686.898,74,34,0
São Francisco do Conde,2929206,2022-07-25,BA,5125,12603.285,74,1,0
São Francisco do Conde,2929206,2022-07-24,BA,5124,12600.826,74,0,0
São Francisco do Conde,2929206,2022-07-23,BA,5124,12600.826,74,1,0
São Francisco do Conde,2929206,2022-07-22,BA,5123,12598.367,74,42,0
São Francisco do Conde,2929206,2022-07-21,BA,5081,12495.082,74,0,0
São Francisco do Conde,2929206,2022-07-20,BA,5081,12495.082,74,39,0
São Francisco do Conde,2929206,2022-07-19,BA,5042,12399.174,74,14,0
São Francisco do Conde,2929206,2022-07-18,BA,5028,12364.745,74,0,0
São Francisco do Conde,2929206,2022-07-17,BA,5028,12364.745,74,1,0
São Francisco do Conde,2929206,2022-07-16,BA,5027,12362.286,74,3,0
São Francisco do Conde,2929206,2022-07-15,BA,5024,12354.909,74,1,0
São Francisco do Conde,2929206,2022-07-14,BA,5023,12352.449,74,32,0
São Francisco do Conde,2929206,2022-07-13,BA,4991,12273.756,74,2,0
São Francisco do Conde,2929206,2022-07-12,BA,4989,12268.837,74,45,0
São Francisco do Conde,2929206,2022-07-11,BA,4944,12158.174,74,0,0
São Francisco do Conde,2929206,2022-07-10,BA,4944,12158.174,74,0,0
São Francisco do Conde,2929206,2022-07-09,BA,4944,12158.174,74,23,0
São Francisco do Conde,2929206,2022-07-08,BA,4921,12101.613,74,1,0
São Francisco do Conde,2929206,2022-07-07,BA,4920,12099.154,74,2,0
São Francisco do Conde,2929206,2022-07-06,BA,4918,12094.236,74,9,0
São Francisco do Conde,2929206,2022-07-05,BA,4909,12072.103,74,26,0
São Francisco do Conde,2929206,2022-07-04,BA,4883,12008.164,74,2,0
São Francisco do Conde,2929206,2022-07-03,BA,4881,12003.246,74,0,0
São Francisco do Conde,2929206,2022-07-02,BA,4881,12003.246,74,11,0
São Francisco do Conde,2929206,2022-07-01,BA,4870,11976.195,74,1069,5
São Francisco do Conde,2929206,2022-06-30,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-29,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-28,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-27,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-26,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-25,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-24,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-23,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-22,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-21,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-20,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-19,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-18,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-17,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-16,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-15,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-14,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-13,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-12,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-11,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-10,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-09,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-08,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-07,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-06,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-05,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-04,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-03,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-02,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-06-01,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-31,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-30,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-29,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-28,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-27,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-26,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-25,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-24,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-23,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-22,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-21,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-20,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-19,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-18,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-17,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-16,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-15,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-14,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-13,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-12,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-11,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-10,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-09,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-08,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-07,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-06,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-05,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-04,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-03,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-02,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-05-01,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-30,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-29,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-28,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-27,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-26,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-25,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-24,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-23,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-22,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-21,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-20,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-19,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-18,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-17,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-16,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-15,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-14,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-13,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-12,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-11,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-10,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-09,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-08,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-07,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-06,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-05,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-04,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-03,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-02,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-04-01,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-31,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-30,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-29,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-28,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-27,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-26,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-25,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-24,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-23,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-22,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-21,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-20,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-19,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-18,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-17,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-16,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-15,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-14,BA,3801,9347.334,69,0,0
São Francisco do Conde,2929206,2022-03-13,BA,3801,9347.334,69,0,0
